LahmanID,Year,Team,Lg,Playoff,W,L,SV,G,GS,CG,SH,IP,H,ER,BB,SO,ERA
ellisdo01,1975,PIT,NL,NLCS,0,0,0,1,0,0,0,2,2,0,0,2,0
giustda01,1975,PIT,NL,NLCS,0,0,0,1,0,0,0,1.3,0,0,0,1,0
hernara01,1975,PIT,NL,NLCS,0,1,0,1,0,0,0,0.7,3,2,0,0,25.71
kisonbr01,1975,PIT,NL,NLCS,0,0,0,1,0,0,0,2,2,1,1,1,4.5
reussje01,1975,PIT,NL,NLCS,0,1,0,1,1,0,0,2.7,4,4,4,1,13.33
rookeji01,1975,PIT,NL,NLCS,0,1,0,1,1,0,0,4,7,4,0,5,9
tekulke01,1975,PIT,NL,NLCS,0,0,0,2,0,0,0,1.3,3,1,1,2,6.92
burtoji01,1975,BOS,AL,WS,0,1,0,2,0,0,0,1,1,1,3,0,9
clevere01,1975,BOS,AL,WS,0,1,0,3,1,0,0,6.7,7,5,3,5,6.72
dragodi01,1975,BOS,AL,WS,0,1,0,2,0,0,0,4,3,1,1,1,2.25
leebi03,1975,BOS,AL,WS,0,0,0,2,2,0,0,14.3,12,5,3,7,3.15
moretro01,1975,BOS,AL,WS,0,0,0,3,0,0,0,1.7,2,0,3,1,0
poledi01,1975,BOS,AL,WS,0,0,0,1,0,0,0,0,0,1,2,0,
seguidi01,1975,BOS,AL,WS,0,0,0,1,0,0,0,1,0,0,0,0,0
tiantlu01,1975,BOS,AL,WS,2,0,0,3,3,2,1,25,25,10,8,12,3.6
willoji01,1975,BOS,AL,WS,0,1,0,3,0,0,0,6.3,3,0,0,2,0
wiseri01,1975,BOS,AL,WS,1,0,0,2,1,0,0,5.3,6,5,2,2,8.49
billija01,1975,CIN,NL,WS,0,0,0,3,1,0,0,9,8,1,5,7,1
borbope01,1975,CIN,NL,WS,0,0,0,3,0,0,0,3,3,2,2,1,6
carrocl02,1975,CIN,NL,WS,1,0,0,5,0,0,0,5.7,4,2,2,3,3.16
darcypa01,1975,CIN,NL,WS,0,1,0,2,0,0,0,4,3,2,2,1,4.5
eastwra01,1975,CIN,NL,WS,2,0,1,5,0,0,0,8,6,2,3,4,2.25
gulledo01,1975,CIN,NL,WS,1,1,0,3,3,0,0,18.7,19,9,10,15,4.33
mcenawi01,1975,CIN,NL,WS,0,0,1,5,0,0,0,6.7,3,2,2,5,2.69
nolanga01,1975,CIN,NL,WS,0,0,0,2,2,0,0,6,6,4,1,2,6
normafr01,1975,CIN,NL,WS,0,1,0,2,1,0,0,4,8,4,3,2,9
birddo01,1976,KCR,AL,ALCS,1,0,0,1,0,0,0,4.7,4,1,0,1,1.91
gurala01,1976,KCR,AL,ALCS,0,1,0,2,2,0,0,10.7,18,5,1,4,4.21
hallto01,1976,KCR,AL,ALCS,0,0,0,1,0,0,0,0.3,1,0,0,0,0
hasslan01,1976,KCR,AL,ALCS,0,1,0,2,1,0,0,7.3,8,5,6,4,6.16
leonade01,1976,KCR,AL,ALCS,0,0,0,2,2,0,0,2.3,9,5,2,0,19.57
littema01,1976,KCR,AL,ALCS,0,1,0,3,0,0,0,4.7,4,1,1,3,1.91
mingost01,1976,KCR,AL,ALCS,0,0,1,3,0,0,0,3.3,4,1,0,1,2.73
pattima01,1976,KCR,AL,ALCS,0,0,0,2,0,0,0,0.3,0,1,1,0,30
splitpa01,1976,KCR,AL,ALCS,1,0,0,2,0,0,0,9.3,7,2,5,2,1.94
ellisdo01,1976,NYY,AL,ALCS,1,0,0,1,1,0,0,8,6,3,2,5,3.38
figueed01,1976,NYY,AL,ALCS,0,1,0,2,2,0,0,12.3,14,8,2,5,5.85
hunteca01,1976,NYY,AL,ALCS,1,1,0,2,2,1,0,12,10,6,1,5,4.5
jacksgr01,1976,NYY,AL,ALCS,0,0,0,2,0,0,0,3.3,4,3,1,3,8.18
lylesp01,1976,NYY,AL,ALCS,0,0,1,1,0,0,0,1,0,0,1,0,0
tidrodi01,1976,NYY,AL,ALCS,1,0,0,3,0,0,0,7.3,6,3,4,0,3.7
borbope01,1976,CIN,NL,NLCS,0,0,1,2,0,0,0,4.3,4,0,1,0,0
eastwra01,1976,CIN,NL,NLCS,1,0,0,2,0,0,0,3,7,4,2,1,12
gulledo01,1976,CIN,NL,NLCS,1,0,0,1,1,0,0,8,2,1,3,4,1.13
nolanga01,1976,CIN,NL,NLCS,0,0,0,1,1,0,0,5.7,6,1,2,1,1.58
sarmima01,1976,CIN,NL,NLCS,0,0,0,1,0,0,0,1,2,2,1,0,18
zachrpa01,1976,CIN,NL,NLCS,1,0,0,1,1,0,0,5,6,2,3,3,3.6
carltst01,1976,PHI,NL,NLCS,0,1,0,1,1,0,0,7,8,3,5,6,3.86
garbege01,1976,PHI,NL,NLCS,0,1,0,2,0,0,0,0.7,2,3,1,0,38.57
kaatji01,1976,PHI,NL,NLCS,0,0,0,1,1,0,0,6,2,2,2,1,3
lonboji01,1976,PHI,NL,NLCS,0,1,0,1,1,0,0,5.3,2,1,2,2,1.7
mcgratu01,1976,PHI,NL,NLCS,0,0,0,2,0,0,0,2.3,4,3,1,5,11.74
reedro01,1976,PHI,NL,NLCS,0,0,0,2,0,0,0,4.7,6,4,2,2,7.66
underto01,1976,PHI,NL,NLCS,0,0,0,1,0,0,0,0.3,1,0,2,0,0
billija01,1976,CIN,NL,WS,1,0,0,1,0,0,0,2.7,0,0,0,1,0
borbope01,1976,CIN,NL,WS,0,0,0,1,0,0,0,1.7,0,0,0,0,0
gulledo01,1976,CIN,NL,WS,1,0,0,1,1,0,0,7.3,5,1,3,4,1.23
mcenawi01,1976,CIN,NL,WS,0,0,2,2,0,0,0,4.7,2,0,1,2,0
nolanga01,1976,CIN,NL,WS,1,0,0,1,1,0,0,6.7,8,2,1,1,2.69
normafr01,1976,CIN,NL,WS,0,0,0,1,1,0,0,6.3,9,3,2,2,4.29
zachrpa01,1976,CIN,NL,WS,1,0,0,1,1,0,0,6.7,6,2,5,6,2.69
alexado01,1976,NYY,AL,WS,0,1,0,1,1,0,0,6,9,5,2,1,7.5
ellisdo01,1976,NYY,AL,WS,0,1,0,1,1,0,0,3.3,7,4,0,1,10.91
figueed01,1976,NYY,AL,WS,0,1,0,1,1,0,0,8,6,5,5,2,5.63
hunteca01,1976,NYY,AL,WS,0,1,0,1,1,1,0,8.7,10,3,4,5,3.1
jacksgr01,1976,NYY,AL,WS,0,0,0,1,0,0,0,3.7,4,2,0,3,4.86
lylesp01,1976,NYY,AL,WS,0,0,0,2,0,0,0,2.7,1,0,0,3,0
tidrodi01,1976,NYY,AL,WS,0,0,0,2,0,0,0,2.3,5,2,1,1,7.83
birddo01,1977,KCR,AL,ALCS,0,0,0,3,0,0,0,2,4,0,0,1,0
gurala01,1977,KCR,AL,ALCS,0,1,0,2,1,0,0,2,7,4,1,2,18
hasslan01,1977,KCR,AL,ALCS,0,1,0,1,1,0,0,5.7,5,3,0,3,4.74
leonade01,1977,KCR,AL,ALCS,1,1,0,2,1,1,0,9,5,3,2,4,3
littema01,1977,KCR,AL,ALCS,0,0,0,2,0,0,0,3,5,1,3,1,3
mingost01,1977,KCR,AL,ALCS,0,0,0,3,0,0,0,1.3,0,0,0,1,0
pattima01,1977,KCR,AL,ALCS,0,0,0,1,0,0,0,6,6,1,0,0,1.5
splitpa01,1977,KCR,AL,ALCS,1,0,0,2,2,0,0,15,14,4,3,4,2.4
figueed01,1977,NYY,AL,ALCS,0,0,0,1,1,0,0,3.3,5,4,2,3,10.91
guidrro01,1977,NYY,AL,ALCS,1,0,0,2,2,1,0,11.3,9,5,3,8,3.98
gulledo01,1977,NYY,AL,ALCS,0,1,0,1,1,0,0,2,4,4,2,0,18
lylesp01,1977,NYY,AL,ALCS,2,0,0,4,0,0,0,9.3,7,1,0,3,0.97
tidrodi01,1977,NYY,AL,ALCS,0,0,0,2,0,0,0,7,6,3,3,3,3.86
torremi01,1977,NYY,AL,ALCS,0,1,0,2,1,0,0,11,11,5,5,5,4.09
garmami01,1977,LAD,NL,NLCS,0,0,1,2,0,0,0,1.3,0,0,0,1,0
hootobu01,1977,LAD,NL,NLCS,0,0,0,1,1,0,0,1.7,2,3,4,1,15.88
houghch01,1977,LAD,NL,NLCS,0,0,0,1,0,0,0,2,2,1,0,3,4.5
johnto01,1977,LAD,NL,NLCS,1,0,0,2,2,1,0,13.7,11,1,5,11,0.66
raudo01,1977,LAD,NL,NLCS,0,0,0,1,0,0,0,1,0,0,0,1,0
rautzla01,1977,LAD,NL,NLCS,1,0,0,1,0,0,0,0.3,0,0,0,0,0
rhoderi01,1977,LAD,NL,NLCS,0,0,0,1,0,0,0,4.3,2,0,2,0,0
sosael01,1977,LAD,NL,NLCS,0,1,0,2,0,0,0,2.7,5,3,0,0,10
suttodo01,1977,LAD,NL,NLCS,1,0,0,1,1,1,0,9,9,1,0,4,1
brusswa01,1977,PHI,NL,NLCS,0,0,0,2,0,0,0,2.7,2,1,1,2,3.33
carltst01,1977,PHI,NL,NLCS,0,1,0,2,2,0,0,11.7,13,9,8,6,6.92
chrisla01,1977,PHI,NL,NLCS,0,0,0,1,1,0,0,3.3,7,3,0,2,8.18
garbege01,1977,PHI,NL,NLCS,1,1,0,3,0,0,0,5.3,4,2,0,3,3.4
lonboji01,1977,PHI,NL,NLCS,0,1,0,1,1,0,0,4,5,5,1,1,11.25
mcgratu01,1977,PHI,NL,NLCS,0,0,1,2,0,0,0,3,1,0,2,3,0
reedro01,1977,PHI,NL,NLCS,0,0,0,3,0,0,0,5,3,1,2,5,1.8
garmami01,1977,LAD,NL,WS,0,0,0,2,0,0,0,4,2,0,1,3,0
hootobu01,1977,LAD,NL,WS,1,1,0,2,2,1,0,12,8,5,2,9,3.75
houghch01,1977,LAD,NL,WS,0,0,0,2,0,0,0,5,3,1,0,5,1.8
johnto01,1977,LAD,NL,WS,0,1,0,1,1,0,0,6,9,4,3,7,6
raudo01,1977,LAD,NL,WS,0,1,0,2,1,0,0,2.3,4,3,0,1,11.74
rautzla01,1977,LAD,NL,WS,0,0,0,1,0,0,0,0.3,0,0,2,0,0
rhoderi01,1977,LAD,NL,WS,0,1,0,2,0,0,0,7,4,2,1,5,2.57
sosael01,1977,LAD,NL,WS,0,0,0,2,0,0,0,2.3,3,3,1,1,11.74
suttodo01,1977,LAD,NL,WS,1,0,0,2,2,1,0,16,17,7,7,3,3.94
clayke01,1977,NYY,AL,WS,0,0,0,2,0,0,0,3.7,2,1,1,0,2.43
guidrro01,1977,NYY,AL,WS,1,0,0,1,1,1,0,9,4,2,3,7,2
gulledo01,1977,NYY,AL,WS,0,1,0,2,2,0,0,12.7,13,9,7,10,6.38
hunteca01,1977,NYY,AL,WS,0,1,0,2,1,0,0,4.3,6,5,0,1,10.47
lylesp01,1977,NYY,AL,WS,1,0,0,2,0,0,0,4.7,2,1,0,2,1.91
tidrodi01,1977,NYY,AL,WS,0,0,0,2,0,0,0,3.7,5,2,0,1,4.86
torremi01,1977,NYY,AL,WS,2,0,0,2,2,2,0,18,16,5,5,15,2.5
birddo01,1978,KCR,AL,ALCS,0,1,0,2,0,0,0,1,2,1,0,1,9
gurala01,1978,KCR,AL,ALCS,1,0,0,1,1,0,0,6.3,8,2,2,2,2.86
hraboal01,1978,KCR,AL,ALCS,0,0,0,3,0,0,0,3,3,1,0,2,3
leonade01,1978,KCR,AL,ALCS,0,2,0,2,2,1,0,12,13,5,2,11,3.75
mingost01,1978,KCR,AL,ALCS,0,0,0,1,0,0,0,3.7,5,3,3,0,7.3
pattima01,1978,KCR,AL,ALCS,0,0,0,1,0,0,0,0.7,2,2,0,0,25.71
splitpa01,1978,KCR,AL,ALCS,0,0,0,1,1,0,0,7.3,9,4,0,2,4.93
beattji01,1978,NYY,AL,ALCS,1,0,0,1,1,0,0,5.3,2,1,5,3,1.7
clayke01,1978,NYY,AL,ALCS,0,0,1,1,0,0,0,3.7,0,0,3,2,0
figueed01,1978,NYY,AL,ALCS,0,1,0,1,1,0,0,1,5,3,0,0,27
gossari01,1978,NYY,AL,ALCS,1,0,1,2,0,0,0,4,3,2,0,3,4.5
guidrro01,1978,NYY,AL,ALCS,1,0,0,1,1,0,0,8,7,1,1,7,1.13
hunteca01,1978,NYY,AL,ALCS,0,0,0,1,1,0,0,6,7,3,3,5,4.5
lylesp01,1978,NYY,AL,ALCS,0,0,0,1,0,0,0,1.3,3,2,0,0,13.85
tidrodi01,1978,NYY,AL,ALCS,0,0,0,1,0,0,0,5.7,8,3,2,1,4.74
forstte01,1978,LAD,NL,NLCS,1,0,0,1,0,0,0,1,1,0,0,2,0
hootobu01,1978,LAD,NL,NLCS,0,0,0,1,1,0,0,4.7,10,4,0,5,7.66
houghch01,1978,LAD,NL,NLCS,0,0,0,1,0,0,0,2,1,1,0,1,4.5
johnto01,1978,LAD,NL,NLCS,1,0,0,1,1,1,1,9,4,0,2,4,0
raudo01,1978,LAD,NL,NLCS,0,0,0,1,1,0,0,5,5,2,2,1,3.6
rautzla01,1978,LAD,NL,NLCS,0,0,0,1,0,0,0,1.3,3,1,2,0,6.92
rhoderi01,1978,LAD,NL,NLCS,0,0,0,1,0,0,0,4,2,1,1,3,2.25
suttodo01,1978,LAD,NL,NLCS,0,1,0,1,1,0,0,5.7,7,4,2,0,6.32
welchbo01,1978,LAD,NL,NLCS,1,0,0,1,0,0,0,4.3,2,1,0,5,2.09
brusswa01,1978,PHI,NL,NLCS,0,0,0,3,0,0,0,2.7,2,0,1,0,0
carltst01,1978,PHI,NL,NLCS,1,0,0,1,1,1,0,9,8,4,2,8,4
chrisla01,1978,PHI,NL,NLCS,0,1,0,1,1,0,0,4.3,7,6,1,3,12.56
eastwra01,1978,PHI,NL,NLCS,0,0,0,1,0,0,0,1,3,1,0,1,9
lerchra01,1978,PHI,NL,NLCS,0,0,0,1,1,0,0,5.3,7,3,0,0,5.09
mcgratu01,1978,PHI,NL,NLCS,0,1,0,3,0,0,0,5.7,3,1,5,5,1.58
reedro01,1978,PHI,NL,NLCS,0,0,0,2,0,0,0,4,6,1,0,2,2.25
ruthvdi01,1978,PHI,NL,NLCS,0,1,0,1,1,0,0,4.7,6,3,0,3,5.74
forstte01,1978,LAD,NL,WS,0,0,0,3,0,0,0,4,5,0,1,6,0
hootobu01,1978,LAD,NL,WS,1,1,0,2,2,0,0,8.3,13,6,3,6,6.51
houghch01,1978,LAD,NL,WS,0,0,0,2,0,0,0,5.3,10,5,2,5,8.49
johnto01,1978,LAD,NL,WS,1,0,0,2,2,0,0,14.7,14,5,4,6,3.06
raudo01,1978,LAD,NL,WS,0,0,0,1,0,0,0,2,1,0,0,3,0
rautzla01,1978,LAD,NL,WS,0,0,0,2,0,0,0,2,4,3,0,0,13.5
suttodo01,1978,LAD,NL,WS,0,2,0,2,2,0,0,12,17,10,4,8,7.5
welchbo01,1978,LAD,NL,WS,0,1,1,3,0,0,0,4.3,4,3,2,6,6.28
beattji01,1978,NYY,AL,WS,1,0,0,1,1,1,0,9,9,2,4,8,2
clayke01,1978,NYY,AL,WS,0,0,0,1,0,0,0,2.3,4,3,2,2,11.74
figueed01,1978,NYY,AL,WS,0,1,0,2,2,0,0,6.7,9,6,5,2,8.06
gossari01,1978,NYY,AL,WS,1,0,0,3,0,0,0,6,1,0,1,4,0
guidrro01,1978,NYY,AL,WS,1,0,0,1,1,1,0,9,8,1,7,4,1
hunteca01,1978,NYY,AL,WS,1,1,0,2,2,0,0,13,13,6,1,5,4.15
lindbpa01,1978,NYY,AL,WS,0,0,0,1,0,0,0,2.3,4,3,0,1,11.74
tidrodi01,1978,NYY,AL,WS,0,0,0,2,0,0,0,4.7,4,1,0,5,1.91
flanami01,1979,BAL,AL,ALCS,1,0,0,1,1,0,0,7,6,4,1,2,5.14
martide01,1979,BAL,AL,ALCS,0,0,0,1,1,0,0,8.3,8,3,0,4,3.25
mcgresc01,1979,BAL,AL,ALCS,1,0,0,1,1,1,1,9,6,0,1,4,0
palmeji01,1979,BAL,AL,ALCS,0,0,0,1,1,0,0,9,7,3,2,3,3
stanhdo01,1979,BAL,AL,ALCS,1,1,0,3,0,0,0,3,5,2,3,0,6
aasedo01,1979,CAL,AL,ALCS,1,0,0,2,0,0,0,5,4,1,2,6,1.8
barlomi01,1979,CAL,AL,ALCS,0,0,0,1,0,0,0,1,0,0,0,0,0
clearma01,1979,CAL,AL,ALCS,0,0,0,1,0,0,0,5.7,4,3,2,3,4.74
frostda01,1979,CAL,AL,ALCS,0,1,0,2,1,0,0,4.3,8,9,5,1,18.84
knappch01,1979,CAL,AL,ALCS,0,1,0,1,1,0,0,2.3,5,2,1,0,7.83
larocda01,1979,CAL,AL,ALCS,0,0,0,1,0,0,0,1.3,2,1,1,1,6.92
montajo01,1979,CAL,AL,ALCS,0,1,0,2,0,0,0,4,4,4,2,2,9
ryanno01,1979,CAL,AL,ALCS,0,0,0,1,1,0,0,7,4,1,3,8,1.29
tananfr01,1979,CAL,AL,ALCS,0,0,0,1,1,0,0,5,6,2,2,3,3.6
bairdo01,1979,CIN,NL,NLCS,0,1,0,1,0,0,0,1,2,1,1,0,9
humeto01,1979,CIN,NL,NLCS,0,1,0,3,0,0,0,4,6,3,0,2,6.75
lacosmi01,1979,CIN,NL,NLCS,0,1,0,1,1,0,0,1.7,1,2,4,0,10.59
leibrch01,1979,CIN,NL,NLCS,0,0,0,1,0,0,0,0.3,0,0,0,0,0
normafr01,1979,CIN,NL,NLCS,0,0,0,1,0,0,0,2,4,4,1,1,18
pastofr01,1979,CIN,NL,NLCS,0,0,0,1,1,0,0,7,7,2,3,1,2.57
seaveto01,1979,CIN,NL,NLCS,0,0,0,1,1,0,0,8,5,2,2,5,2.25
sotoma01,1979,CIN,NL,NLCS,0,0,0,1,0,0,0,2,0,0,0,1,0
tomlida01,1979,CIN,NL,NLCS,0,0,0,3,0,0,0,3,3,0,2,3,0
bibbyji01,1979,PIT,NL,NLCS,0,0,0,1,1,0,0,7,4,1,4,5,1.29
blylebe01,1979,PIT,NL,NLCS,1,0,0,1,1,1,0,9,8,1,0,9,1
candejo01,1979,PIT,NL,NLCS,0,0,0,1,1,0,0,7,5,2,1,4,2.57
jacksgr01,1979,PIT,NL,NLCS,1,0,0,2,0,0,0,2,1,0,1,0,0
roberda05,1979,PIT,NL,NLCS,0,0,0,1,0,0,0,0,0,0,1,0,
robindo01,1979,PIT,NL,NLCS,1,0,1,2,0,0,0,2,0,0,1,3,0
romoen01,1979,PIT,NL,NLCS,0,0,0,2,0,0,0,0.3,3,0,1,1,0
tekulke01,1979,PIT,NL,NLCS,0,0,0,2,0,0,0,3,2,1,2,2,3
flanami01,1979,BAL,AL,WS,1,1,0,3,2,1,0,15,18,5,2,13,3
martide01,1979,BAL,AL,WS,0,0,0,2,0,0,0,1.3,6,4,0,0,27.69
martiti01,1979,BAL,AL,WS,0,0,0,3,1,0,0,1,3,1,0,1,9
mcgresc01,1979,BAL,AL,WS,1,1,0,2,2,1,0,17,16,6,2,8,3.18
palmeji01,1979,BAL,AL,WS,0,1,0,2,2,0,0,15,18,6,5,8,3.6
stanhdo01,1979,BAL,AL,WS,0,1,0,3,0,0,0,2,6,3,3,0,13.5
stewasa01,1979,BAL,AL,WS,0,0,0,1,0,0,0,2.7,4,0,1,0,0
stoddti01,1979,BAL,AL,WS,1,0,0,4,0,0,0,5,6,3,1,3,5.4
stonest01,1979,BAL,AL,WS,0,0,0,1,0,0,0,2,4,2,2,2,9
bibbyji01,1979,PIT,NL,WS,0,0,0,2,2,0,0,10.3,10,3,2,10,2.62
blylebe01,1979,PIT,NL,WS,1,0,0,2,1,0,0,10,8,2,3,4,1.8
candejo01,1979,PIT,NL,WS,1,1,0,2,2,0,0,9,14,5,2,4,5
jacksgr01,1979,PIT,NL,WS,1,0,0,4,0,0,0,4.7,1,0,2,2,0
kisonbr01,1979,PIT,NL,WS,0,1,0,1,1,0,0,0.3,3,4,2,0,120
robindo01,1979,PIT,NL,WS,1,0,0,4,0,0,0,5,4,3,6,3,5.4
romoen01,1979,PIT,NL,WS,0,0,0,2,0,0,0,4.7,5,2,3,4,3.83
rookeji01,1979,PIT,NL,WS,0,0,0,2,1,0,0,8.7,5,1,3,4,1.03
tekulke01,1979,PIT,NL,WS,0,1,3,5,0,0,0,9.3,4,3,3,10,2.9
gurala01,1980,KCR,AL,ALCS,1,0,0,1,1,1,0,9,10,2,1,4,2
leonade01,1980,KCR,AL,ALCS,1,0,0,1,1,0,0,8,7,2,1,8,2.25
quiseda01,1980,KCR,AL,ALCS,1,0,1,2,0,0,0,4.7,4,0,2,1,0
splitpa01,1980,KCR,AL,ALCS,0,0,0,1,1,0,0,5.3,5,1,2,3,1.7
davisro02,1980,NYY,AL,ALCS,0,0,0,1,0,0,0,4,3,1,1,3,2.25
gossari01,1980,NYY,AL,ALCS,0,1,0,1,0,0,0,0.3,3,2,0,0,60
guidrro01,1980,NYY,AL,ALCS,0,1,0,1,1,0,0,3,5,4,4,2,12
johnto01,1980,NYY,AL,ALCS,0,0,0,1,1,0,0,6.7,8,2,1,3,2.69
mayru01,1980,NYY,AL,ALCS,0,1,0,1,1,1,0,8,6,3,3,4,3.38
underto01,1980,NYY,AL,ALCS,0,0,0,2,0,0,0,3,3,0,0,3,0
andujjo01,1980,HOU,NL,NLCS,0,0,1,1,0,0,0,1,0,0,1,0,0
forscke01,1980,HOU,NL,NLCS,0,1,0,2,1,1,0,8.7,10,4,1,6,4.14
lacorfr01,1980,HOU,NL,NLCS,1,1,0,2,0,0,0,3,7,1,2,2,3
niekrjo01,1980,HOU,NL,NLCS,0,0,0,1,1,0,0,10,6,0,1,2,0
ruhleve01,1980,HOU,NL,NLCS,0,0,0,1,1,0,0,7,8,3,1,3,3.86
ryanno01,1980,HOU,NL,NLCS,0,0,0,2,2,0,0,13.3,16,8,3,14,5.41
sambijo01,1980,HOU,NL,NLCS,0,1,0,3,0,0,0,3.7,4,2,2,6,4.86
smithda02,1980,HOU,NL,NLCS,1,0,0,3,0,0,0,2.3,4,1,2,4,3.91
brusswa01,1980,PHI,NL,NLCS,1,0,0,2,0,0,0,2.7,1,1,1,0,3.33
bystrma01,1980,PHI,NL,NLCS,0,0,0,1,1,0,0,5.3,7,1,2,1,1.7
carltst01,1980,PHI,NL,NLCS,1,0,0,2,2,0,0,12.3,11,3,8,6,2.2
chrisla01,1980,PHI,NL,NLCS,0,0,0,2,1,0,0,6.7,5,3,5,2,4.03
mcgratu01,1980,PHI,NL,NLCS,0,1,2,5,0,0,0,8,8,4,4,5,4.5
nolesdi01,1980,PHI,NL,NLCS,0,0,0,2,0,0,0,2.7,1,0,3,0,0
reedro01,1980,PHI,NL,NLCS,0,1,0,3,0,0,0,2,3,4,1,1,18
ruthvdi01,1980,PHI,NL,NLCS,1,0,0,2,1,0,0,9,3,2,5,4,2
saucike01,1980,PHI,NL,NLCS,0,0,0,2,0,0,0,0.7,1,0,2,0,0
galeri01,1980,KCR,AL,WS,0,1,0,2,2,0,0,6.3,11,3,4,4,4.29
gurala01,1980,KCR,AL,WS,0,0,0,2,2,0,0,12.3,8,3,3,4,2.2
leonade01,1980,KCR,AL,WS,1,1,0,2,2,0,0,10.7,15,8,2,5,6.73
martire01,1980,KCR,AL,WS,0,0,0,3,0,0,0,9.7,11,3,3,2,2.78
pattima01,1980,KCR,AL,WS,0,0,0,1,0,0,0,1,0,0,0,2,0
quiseda01,1980,KCR,AL,WS,1,2,1,6,0,0,0,10.3,10,6,3,0,5.24
splitpa01,1980,KCR,AL,WS,0,0,0,1,0,0,0,1.7,4,1,0,0,5.29
brusswa01,1980,PHI,NL,WS,0,0,0,1,0,0,0,2.3,0,0,1,0,0
bystrma01,1980,PHI,NL,WS,0,0,0,1,1,0,0,5,10,3,1,4,5.4
carltst01,1980,PHI,NL,WS,2,0,0,2,2,0,0,15,14,4,9,17,2.4
chrisla01,1980,PHI,NL,WS,0,1,0,1,1,0,0,0.3,5,4,1,0,120
mcgratu01,1980,PHI,NL,WS,1,1,2,4,0,0,0,7.7,7,1,8,10,1.17
nolesdi01,1980,PHI,NL,WS,0,0,0,1,0,0,0,4.7,5,1,2,6,1.91
reedro01,1980,PHI,NL,WS,0,0,1,2,0,0,0,2,2,0,0,2,0
ruthvdi01,1980,PHI,NL,WS,0,0,0,1,1,0,0,9,9,3,0,7,3
saucike01,1980,PHI,NL,WS,0,0,0,1,0,0,0,0.7,0,0,2,0,0
walkbo01,1980,PHI,NL,WS,1,0,0,1,1,0,0,7,8,6,3,3,7.71
bernadw01,1981,MIL,AL,ALDS1,0,0,0,2,0,0,0,2.3,0,0,0,0,0
caldwmi01,1981,MIL,AL,ALDS1,0,1,0,2,1,0,0,8.3,9,4,0,4,4.34
easteja01,1981,MIL,AL,ALDS1,0,0,0,2,0,0,0,1.3,2,1,0,1,6.92
fingero01,1981,MIL,AL,ALDS1,1,0,1,3,0,0,0,4.7,7,2,1,5,3.83
haasmo01,1981,MIL,AL,ALDS1,0,2,0,2,2,0,0,6.7,13,7,1,1,9.4
lerchra01,1981,MIL,AL,ALDS1,0,0,0,1,1,0,0,6,3,1,4,3,1.5
mcclubo01,1981,MIL,AL,ALDS1,0,0,0,3,0,0,0,3.3,4,0,0,2,0
slatoji01,1981,MIL,AL,ALDS1,0,0,0,4,0,0,0,6,6,2,0,2,3
vuckope01,1981,MIL,AL,ALDS1,1,0,0,2,1,0,0,5.3,2,0,3,4,0
davisro02,1981,NYY,AL,ALDS1,1,0,0,3,0,0,0,6,1,0,2,6,0
gossari01,1981,NYY,AL,ALDS1,0,0,3,3,0,0,0,6.7,3,0,2,8,0
guidrro01,1981,NYY,AL,ALDS1,0,0,0,2,2,0,0,8.3,11,5,3,8,5.42
johnto01,1981,NYY,AL,ALDS1,0,1,0,1,1,0,0,7,8,5,2,0,6.43
mayru01,1981,NYY,AL,ALDS1,0,0,0,1,0,0,0,2,1,0,0,1,0
reuscri01,1981,NYY,AL,ALDS1,0,1,0,1,1,0,0,6,4,2,1,3,3
righeda01,1981,NYY,AL,ALDS1,2,0,0,2,1,0,0,9,8,1,3,13,1
davisro02,1981,NYY,AL,ALCS,0,0,0,2,0,0,0,3.3,0,0,2,4,0
frazige01,1981,NYY,AL,ALCS,1,0,0,1,0,0,0,5.7,5,0,1,5,0
gossari01,1981,NYY,AL,ALCS,0,0,1,2,0,0,0,2.7,1,0,0,2,0
johnto01,1981,NYY,AL,ALCS,1,0,0,1,1,0,0,6,6,1,1,3,1.5
mayru01,1981,NYY,AL,ALCS,0,0,0,1,0,0,0,3.3,6,3,0,5,8.18
righeda01,1981,NYY,AL,ALCS,1,0,0,1,1,0,0,6,4,0,2,4,0
beardda01,1981,OAK,AL,ALCS,0,0,0,1,0,0,0,0.7,5,3,0,0,38.57
jonesje01,1981,OAK,AL,ALCS,0,0,0,1,0,0,0,2,2,1,1,0,4.5
keougma02,1981,OAK,AL,ALCS,0,1,0,1,1,0,0,8.3,7,1,6,2,1.08
kingmbr01,1981,OAK,AL,ALCS,0,0,0,1,0,0,0,0.3,3,3,0,0,90
mccatst01,1981,OAK,AL,ALCS,0,1,0,1,1,0,0,3.3,6,5,2,2,13.64
norrimi01,1981,OAK,AL,ALCS,0,1,0,1,1,0,0,7.3,6,3,2,4,3.7
owchibo01,1981,OAK,AL,ALCS,0,0,0,1,0,0,0,1.7,3,1,0,0,5.29
underto01,1981,OAK,AL,ALCS,0,0,0,2,0,0,0,1.3,4,2,2,2,13.85
gurala01,1981,KCR,AL,ALDS2,0,1,0,1,1,0,0,1.3,7,3,3,3,20.77
jonesmi02,1981,KCR,AL,ALDS2,0,1,0,1,1,0,0,7.3,9,2,0,2,2.47
leonade01,1981,KCR,AL,ALDS2,0,1,0,1,1,0,0,8,7,1,1,3,1.13
