LahmanID,Year,Team,Lg,Playoff,G,AB,R,H,2B,3B,HR,RBI,SH,SF,SB,CS,BB,IBB,HBP,SO,,,,CS,TB
reedst01,1995,COL,NL,NEDIV,3,0,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
reynoar02,1995,COL,NL,NEDIV,1,0,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
ritzke01,1995,COL,NL,NEDIV,2,2,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
ruffibr01,1995,COL,NL,NEDIV,4,0,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
saberbr01,1995,COL,NL,NEDIV,1,1,0,0,0,0,0,0,,,0,,0,,,1,,,,,0
smithdw01,1995,ATL,NL,NEDIV,4,3,0,2,1,0,0,1,,,0,,0,,,0,,,,,3
smoltjo01,1995,ATL,NL,NEDIV,1,2,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
swiftbi02,1995,COL,NL,NEDIV,1,3,0,0,0,0,0,0,,,0,,0,,,2,,,,,0
thompma01,1995,COL,NL,NEDIV,1,0,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
vandejo02,1995,COL,NL,NEDIV,4,4,0,0,0,0,0,0,,,0,,0,,,2,,,,,0
walkela01,1995,COL,NL,NEDIV,4,14,3,3,0,0,1,3,,,1,,3,,,4,,,,,6
weisswa01,1995,COL,NL,NEDIV,4,12,1,2,0,0,0,0,,,1,,3,,,2,,,,,2
wohlema01,1995,ATL,NL,NEDIV,3,0,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
younger01,1995,COL,NL,NEDIV,4,16,3,7,1,0,1,2,,,1,,2,,,2,,,,,11
anthoer01,1995,CIN,NL,NLCS,2,1,0,0,0,0,0,0,,,0,,1,,,1,,,,,0
averyst01,1995,ATL,NL,NLCS,2,2,0,1,0,0,0,0,,,0,,0,,,0,,,,,1
bellira01,1995,ATL,NL,NLCS,4,11,1,3,0,0,0,0,,,0,,0,,,3,,,,,3
blausje01,1995,ATL,NL,NLCS,1,4,0,0,0,0,0,0,,,0,,1,,,2,,,,,0
boonebr01,1995,CIN,NL,NLCS,4,14,1,3,0,0,0,0,,,0,,1,,,2,,,,,3
bransje01,1995,CIN,NL,NLCS,4,9,2,1,1,0,0,0,,,1,,0,,,2,,,,,2
devermi01,1995,ATL,NL,NLCS,4,13,2,4,1,0,1,5,,,0,,1,,,2,,,,,8
duncama01,1995,CIN,NL,NLCS,3,3,0,0,0,0,0,0,,,0,,1,,,1,,,,,0
gantro01,1995,CIN,NL,NLCS,4,16,1,3,0,0,0,1,,,0,,0,,,3,,,,,3
glavito02,1995,ATL,NL,NLCS,1,1,0,0,0,0,0,0,,,0,,1,,,0,,,,,0
grissma02,1995,ATL,NL,NLCS,4,19,2,5,0,1,0,0,,,0,,1,,,4,,,,,7
harrile01,1995,CIN,NL,NLCS,3,2,0,2,0,0,0,1,,,1,,0,,,0,,,,,2
howarth01,1995,CIN,NL,NLCS,4,8,0,2,1,0,0,1,,,0,,2,,,0,,,,,3
jonesch06,1995,ATL,NL,NLCS,4,16,3,7,0,0,1,3,,,1,,3,,,1,,,,,10
justida01,1995,ATL,NL,NLCS,3,11,1,3,0,0,0,1,,,0,,2,,,1,,,,,3
kleskry01,1995,ATL,NL,NLCS,4,7,0,0,0,0,0,0,,,0,,3,,,4,,,,,0
larkiba01,1995,CIN,NL,NLCS,4,18,1,7,2,1,0,0,,,1,,1,,,1,,,,,11
lemkema01,1995,ATL,NL,NLCS,4,18,2,3,0,0,0,1,,,0,,1,,,0,,,,,3
lewisda01,1995,CIN,NL,NLCS,2,1,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
lewisma01,1995,CIN,NL,NLCS,2,4,0,1,0,0,0,0,,,0,,1,,,1,,,,,1
lopezja01,1995,ATL,NL,NLCS,3,14,2,5,1,0,1,3,,,0,,0,,,1,,,,,9
maddugr01,1995,ATL,NL,NLCS,1,3,0,0,0,0,0,0,,,0,,0,,,1,,,,,0
mcgrifr01,1995,ATL,NL,NLCS,4,16,5,7,4,0,0,0,,,0,,3,,,0,,,,,11
mordemi01,1995,ATL,NL,NLCS,2,2,0,0,0,0,0,0,,,0,,0,,,1,,,,,0
morriha02,1995,CIN,NL,NLCS,4,12,0,2,1,0,0,1,,,1,,1,,,1,,,,,3
o'brich01,1995,ATL,NL,NLCS,2,5,1,2,0,0,1,3,,,0,,0,,,1,,,,,5
polonlu01,1995,ATL,NL,NLCS,3,2,0,1,0,0,0,1,,,0,,0,,,0,,,,,1
sandere02,1995,CIN,NL,NLCS,4,16,0,2,0,0,0,0,,,0,,2,,,10,,,,,2
santibe01,1995,CIN,NL,NLCS,4,13,0,3,0,0,0,0,,,0,,2,,,3,,,,,3
schoupe01,1995,CIN,NL,NLCS,2,5,0,0,0,0,0,0,,,0,,0,,,4,,,,,0
smilejo01,1995,CIN,NL,NLCS,1,1,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
smithdw01,1995,ATL,NL,NLCS,2,2,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
smoltjo01,1995,ATL,NL,NLCS,1,3,0,1,0,0,0,0,,,1,,0,,,1,,,,,1
taubeed01,1995,CIN,NL,NLCS,2,2,0,1,0,0,0,0,,,0,,0,,,0,,,,,1
waltoje01,1995,CIN,NL,NLCS,2,7,0,0,0,0,0,0,,,0,,0,,,2,,,,,0
wellsda01,1995,CIN,NL,NLCS,1,2,0,1,0,0,0,0,,,0,,0,,,0,,,,,1
ashlebi01,1995,LAD,NL,NWDIV,1,0,0,0,0,0,0,0,,,0,,1,,,0,,,,,0
astacpe01,1995,LAD,NL,NWDIV,3,0,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
boonebr01,1995,CIN,NL,NWDIV,3,10,4,3,1,0,1,1,,,1,,1,,,3,,,,,7
bransje01,1995,CIN,NL,NWDIV,3,7,0,2,1,0,0,2,,,0,,2,,,0,,,,,3
brantje01,1995,CIN,NL,NWDIV,3,0,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
burbada01,1995,CIN,NL,NWDIV,1,0,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
butlebr01,1995,LAD,NL,NWDIV,3,15,1,4,0,0,0,1,,,0,,0,,,3,,,,,4
cummijo01,1995,LAD,NL,NWDIV,2,0,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
deshide01,1995,LAD,NL,NWDIV,3,12,1,3,0,0,0,0,,,0,,1,,,3,,,,,3
duncama01,1995,CIN,NL,NWDIV,2,3,1,2,0,0,0,1,,,1,,0,,,0,,,,,2
fonvich01,1995,LAD,NL,NWDIV,3,12,1,6,0,0,0,0,,,0,,0,,,1,,,,,6
gantro01,1995,CIN,NL,NWDIV,3,13,3,3,0,0,1,2,,,0,,0,,,3,,,,,6
guthrma01,1995,LAD,NL,NWDIV,3,0,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
gwynnch01,1995,LAD,NL,NWDIV,1,1,0,0,0,0,0,0,,,0,,0,,,1,,,,,0
hanseda01,1995,LAD,NL,NWDIV,3,3,0,2,0,0,0,0,,,0,,0,,,0,,,,,2
hollato01,1995,LAD,NL,NWDIV,2,2,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
howarth01,1995,CIN,NL,NWDIV,3,10,0,1,1,0,0,0,,,0,,0,,,2,,,,,2
jacksmi02,1995,CIN,NL,NWDIV,3,1,0,1,1,0,0,3,,,0,,0,,,0,,,,,2
karroer01,1995,LAD,NL,NWDIV,3,12,3,6,1,0,2,4,,,0,,1,,,0,,,,,13
kellyro01,1995,LAD,NL,NWDIV,3,11,0,4,0,0,0,0,,,0,,1,,,0,,,,,4
larkiba01,1995,CIN,NL,NWDIV,3,13,2,5,0,0,0,1,,,4,,1,,,2,,,,,5
lewisda01,1995,CIN,NL,NWDIV,3,3,0,0,0,0,0,0,,,0,,0,,,1,,,,,0
lewisma01,1995,CIN,NL,NWDIV,2,2,2,1,0,0,1,5,,,0,,1,,,0,,,,,4
martira02,1995,LAD,NL,NWDIV,1,1,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
mondera01,1995,LAD,NL,NWDIV,3,9,0,2,0,0,0,1,,,0,,0,,,2,,,,,2
morriha02,1995,CIN,NL,NWDIV,3,10,5,5,1,0,0,2,,,1,,3,,,1,,,,,6
nomohi01,1995,LAD,NL,NWDIV,1,2,0,0,0,0,0,0,,,0,,0,,,2,,,,,0
offerjo01,1995,LAD,NL,NWDIV,1,0,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
osunaan01,1995,LAD,NL,NWDIV,3,0,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
piazzmi01,1995,LAD,NL,NWDIV,3,14,1,3,1,0,1,1,,,0,,0,,,2,,,,,7
sandere02,1995,CIN,NL,NWDIV,3,13,3,2,1,0,1,2,,,2,,2,,,9,,,,,6
santibe01,1995,CIN,NL,NWDIV,3,9,2,3,0,0,1,3,,,0,,2,,,3,,,,,6
schoupe01,1995,CIN,NL,NWDIV,1,2,0,0,0,0,0,0,,,0,,0,,,1,,,,,0
smilejo01,1995,CIN,NL,NWDIV,1,2,0,0,0,0,0,0,,,0,,0,,,1,,,,,0
tapanke01,1995,LAD,NL,NWDIV,2,0,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
valdeis01,1995,LAD,NL,NWDIV,1,3,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
wallati01,1995,LAD,NL,NWDIV,3,12,0,1,0,0,0,0,,,0,,1,,,3,,,,,1
waltoje01,1995,CIN,NL,NWDIV,3,3,0,0,0,0,0,0,,,0,,1,,,1,,,,,0
webstmi01,1995,LAD,NL,NWDIV,2,2,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
wellsda01,1995,CIN,NL,NWDIV,1,3,0,1,0,0,0,0,,,0,,0,,,1,,,,,1
alomasa02,1995,CLE,AL,WS,5,15,0,3,2,0,0,1,,,0,,0,,,2,,,,,5
amaroru02,1995,CLE,AL,WS,2,2,0,0,0,0,0,0,,,0,,0,,,1,,,,,0
assenpa01,1995,CLE,AL,WS,4,0,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
averyst01,1995,ATL,NL,WS,1,0,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
baergca01,1995,CLE,AL,WS,6,26,1,5,2,0,0,4,,,0,,1,,,1,,,,,7
belleal01,1995,CLE,AL,WS,6,17,4,4,0,0,2,4,,,0,,7,,,5,,,,,10
bellira01,1995,ATL,NL,WS,6,16,0,0,0,0,0,1,,,0,,0,,,4,,,,,0
borbope02,1995,ATL,NL,WS,1,0,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
clontbr01,1995,ATL,NL,WS,2,0,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
devermi01,1995,ATL,NL,WS,5,4,0,1,0,0,0,1,,,0,,2,,,1,,,,,1
embreal01,1995,CLE,AL,WS,4,0,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
espinal01,1995,CLE,AL,WS,2,2,1,1,0,0,0,0,,,0,,0,,,0,,,,,1
glavito02,1995,ATL,NL,WS,2,4,0,0,0,0,0,0,,,0,,1,,,2,,,,,0
grissma02,1995,ATL,NL,WS,6,25,3,9,1,0,0,1,,,3,,1,,,3,,,,,10
hershor01,1995,CLE,AL,WS,2,2,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
hillke01,1995,CLE,AL,WS,2,0,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
jonesch06,1995,ATL,NL,WS,6,21,3,6,3,0,0,1,,,0,,4,,,5,,,,,9
justida01,1995,ATL,NL,WS,6,20,3,5,1,0,1,5,,,0,,5,,,1,,,,,9
kirbywa01,1995,CLE,AL,WS,3,1,0,0,0,0,0,0,,,0,,0,,,1,,,,,0
kleskry01,1995,ATL,NL,WS,6,16,4,5,0,0,3,4,,,0,,3,,,4,,,,,14
lemkema01,1995,ATL,NL,WS,6,22,1,6,0,0,0,0,,,0,,3,,,2,,,,,6
loftoke01,1995,CLE,AL,WS,6,25,6,5,1,0,0,0,,,6,,3,,,1,,,,,6
lopezja01,1995,ATL,NL,WS,6,17,1,3,2,0,1,3,,,0,,1,,,1,,,,,8
maddugr01,1995,ATL,NL,WS,2,3,0,0,0,0,0,0,,,0,,0,,,1,,,,,0
martide01,1995,CLE,AL,WS,2,3,0,0,0,0,0,0,,,0,,0,,,1,,,,,0
mcgrifr01,1995,ATL,NL,WS,6,23,5,6,2,0,2,3,,,1,,3,,,5,,,,,14
mcmicgr01,1995,ATL,NL,WS,3,0,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
merckke01,1995,ATL,NL,WS,1,0,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
mesajo01,1995,CLE,AL,WS,2,0,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
mordemi01,1995,ATL,NL,WS,3,3,0,1,0,0,0,0,,,0,,0,,,1,,,,,1
murraed02,1995,CLE,AL,WS,6,19,1,2,0,0,1,3,,,0,,5,,,4,,,,,5
nagych01,1995,CLE,AL,WS,1,0,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
o'brich01,1995,ATL,NL,WS,2,3,0,0,0,0,0,0,,,0,,0,,,1,,,,,0
penaal01,1995,ATL,NL,WS,2,0,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
penato01,1995,CLE,AL,WS,2,6,0,1,0,0,0,0,,,0,,0,,,0,,,,,1
perryhe01,1995,CLE,AL,WS,3,5,0,0,0,0,0,0,,,0,,0,,,2,,,,,0
polonlu01,1995,ATL,NL,WS,6,14,3,4,1,0,1,4,,,1,,1,,,3,,,,,8
pooleji02,1995,CLE,AL,WS,2,1,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
ramirma02,1995,CLE,AL,WS,6,18,2,4,0,0,1,2,,,1,,4,,,5,,,,,7
smithdw01,1995,ATL,NL,WS,3,2,0,1,0,0,0,0,,,0,,1,,,0,,,,,1
smoltjo01,1995,ATL,NL,WS,1,0,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
sorrepa01,1995,CLE,AL,WS,5,11,0,2,1,0,0,0,,,0,,0,,,4,,,,,3
tavarju01,1995,CLE,AL,WS,5,0,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
thomeji01,1995,CLE,AL,WS,6,19,1,4,1,0,1,2,,,0,,2,,,5,,,,,8
vizquom01,1995,CLE,AL,WS,6,23,3,4,0,1,0,1,,,1,,3,,,5,,,,,6
wohlema01,1995,ATL,NL,WS,4,0,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
alexama02,1996,BAL,AL,AEDIV,3,0,2,0,0,0,0,0,,,0,,0,,,0,,,,,0
alomaro01,1996,BAL,AL,AEDIV,4,17,2,5,0,0,1,4,,,0,,2,,,3,,,,,8
alomasa02,1996,CLE,AL,AEDIV,4,16,0,2,0,0,0,3,,,0,,0,,,2,,,,,2
anderbr01,1996,BAL,AL,AEDIV,4,17,3,5,0,0,2,4,,,0,,2,,,3,,,,,11
belleal01,1996,CLE,AL,AEDIV,4,15,2,3,0,0,2,6,,,1,,3,,,2,,,,,9
bonilbo01,1996,BAL,AL,AEDIV,4,15,4,3,0,0,2,5,,,0,,4,,,6,,,,,9
candaca01,1996,CLE,AL,AEDIV,2,0,1,0,0,0,0,0,,,0,,1,,,0,,,,,0
devermi01,1996,BAL,AL,AEDIV,4,1,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
francju01,1996,CLE,AL,AEDIV,4,15,1,2,0,0,0,1,,,0,,1,,,6,,,,,2
gilesbr02,1996,CLE,AL,AEDIV,1,1,0,0,0,0,0,0,,,0,,0,,,1,,,,,0
hoilech01,1996,BAL,AL,AEDIV,4,8,1,1,0,0,0,0,,,0,,3,,,3,,,,,1
incavpe01,1996,BAL,AL,AEDIV,2,5,1,1,0,0,0,0,,,0,,0,,,4,,,,,1
kentje01,1996,CLE,AL,AEDIV,4,8,2,1,1,0,0,0,,,0,,0,,,0,,,,,2
loftoke01,1996,CLE,AL,AEDIV,4,18,3,3,0,0,0,1,,,5,,2,,,3,,,,,3
murraed02,1996,BAL,AL,AEDIV,4,15,1,6,1,0,0,1,,,1,,3,,,4,,,,,7
palmera01,1996,BAL,AL,AEDIV,4,17,4,3,1,0,1,2,,,0,,1,,,6,,,,,7
parenma01,1996,BAL,AL,AEDIV,4,5,0,1,0,0,0,0,,,0,,0,,,2,,,,,1
penato01,1996,CLE,AL,AEDIV,1,0,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
ramirma02,1996,CLE,AL,AEDIV,4,16,4,6,2,0,2,2,,,0,,1,,,4,,,,,14
ripkeca01,1996,BAL,AL,AEDIV,4,18,2,8,3,0,0,2,,,0,,0,,,3,,,,,11
seitzke01,1996,CLE,AL,AEDIV,4,17,1,5,1,0,0,4,,,1,,2,,,4,,,,,6
surhob.01,1996,BAL,AL,AEDIV,4,13,3,5,0,0,3,5,,,0,,0,,,1,,,,,14
thomeji01,1996,CLE,AL,AEDIV,4,10,1,3,0,0,0,0,,,0,,1,,,5,,,,,3
vizcajo01,1996,CLE,AL,AEDIV,3,12,1,4,2,0,0,1,,,0,,1,,,1,,,,,6
vizquom01,1996,CLE,AL,AEDIV,4,14,4,6,1,0,0,2,,,4,,3,,,4,,,,,7
wilsoni01,1996,CLE,AL,AEDIV,1,1,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
zeileto01,1996,BAL,AL,AEDIV,4,19,2,5,1,0,0,0,,,0,,2,,,5,,,,,6
alomaro01,1996,BAL,AL,ALCS,5,23,2,5,2,0,0,1,,,0,,0,,,4,,,,,7
anderbr01,1996,BAL,AL,ALCS,5,21,5,4,1,0,1,1,,,0,,3,,,5,,,,,8
boggswa01,1996,NYY,AL,ALCS,3,15,1,2,0,0,0,0,,,0,,1,,,3,,,,,2
bonilbo01,1996,BAL,AL,ALCS,5,20,1,1,0,0,1,2,,,0,,1,,,4,,,,,4
devermi01,1996,BAL,AL,ALCS,3,2,0,0,0,0,0,0,,,0,,0,,,1,,,,,0
duncama01,1996,NYY,AL,ALCS,4,15,0,3,2,0,0,0,,,0,,0,,,3,,,,,5
fieldce01,1996,NYY,AL,ALCS,5,18,3,3,0,0,2,8,,,0,,4,,,5,,,,,9
girarjo01,1996,NYY,AL,ALCS,4,12,1,3,0,1,0,0,,,0,,1,,,3,,,,,5
hayesch01,1996,NYY,AL,ALCS,4,7,0,1,0,0,0,0,,,0,,2,,,2,,,,,1
hoilech01,1996,BAL,AL,ALCS,4,12,1,2,0,0,1,2,,,0,,1,,,3,,,,,5
incavpe01,1996,BAL,AL,ALCS,1,2,1,1,0,0,0,0,,,0,,0,,,0,,,,,1
jeterde01,1996,NYY,AL,ALCS,5,24,5,10,2,0,1,1,,,2,,0,,,5,,,,,15
leyriji01,1996,NYY,AL,ALCS,3,8,1,2,0,0,1,2,,,0,,1,,,4,,,,,5
martiti02,1996,NYY,AL,ALCS,5,22,3,4,1,0,0,0,,,0,,0,,,2,,,,,5
murraed02,1996,BAL,AL,ALCS,5,15,1,4,0,0,1,2,,,0,,2,,,2,,,,,7
o'neipa01,1996,NYY,AL,ALCS,4,11,1,3,0,0,1,2,,,0,,3,,,2,,,,,6
palmera01,1996,BAL,AL,ALCS,5,17,4,4,0,0,2,4,,,0,,4,,,4,,,,,10
parenma01,1996,BAL,AL,ALCS,2,6,0,1,0,0,0,0,,,0,,0,,,2,,,,,1
raineti01,1996,NYY,AL,ALCS,5,15,2,4,1,0,0,0,,,0,,1,,,1,,,,,5
ripkeca01,1996,BAL,AL,ALCS,5,20,1,5,1,0,0,0,,,0,,1,,,4,,,,,6
sojolu01,1996,NYY,AL,ALCS,3,5,0,1,0,0,0,0,,,0,,0,,,1,,,,,1
strawda01,1996,NYY,AL,ALCS,4,12,4,5,0,0,3,5,,,0,,2,,,2,,,,,14
surhob.01,1996,BAL,AL,ALCS,5,15,0,4,0,0,0,2,,,0,,1,,,2,,,,,4
tarasto01,1996,BAL,AL,ALCS,2,1,0,0,0,0,0,0,,,0,,0,,,1,,,,,0
willibe02,1996,NYY,AL,ALCS,5,19,6,9,3,0,2,6,,,1,,5,,,4,,,,,18
zeileto01,1996,BAL,AL,ALCS,5,22,3,8,0,0,3,5,,,0,,2,,,1,,,,,17
boggswa01,1996,NYY,AL,AWDIV,3,12,0,1,1,0,0,0,,,0,,0,,,2,,,,,2
buforda01,1996,TEX,AL,AWDIV,3,0,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
clarkwi02,1996,TEX,AL,AWDIV,4,16,1,2,0,0,0,0,,,0,,3,,,2,,,,,2
duncama01,1996,NYY,AL,AWDIV,4,16,0,5,0,0,0,3,,,0,,0,,,4,,,,,5
elsteke01,1996,TEX,AL,AWDIV,4,12,2,4,2,0,0,0,,,1,,3,,,2,,,,,6
fieldce01,1996,NYY,AL,AWDIV,3,11,2,4,0,0,1,4,,,0,,1,,,2,,,,,7
foxan01,1996,NYY,AL,AWDIV,2,0,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
girarjo01,1996,NYY,AL,AWDIV,4,9,1,2,0,0,0,1,,,0,,4,,,1,,,,,2
gonzaju03,1996,TEX,AL,AWDIV,4,16,5,7,0,0,5,9,,,0,,3,,,2,,,,,22
greerru01,1996,TEX,AL,AWDIV,4,16,2,2,0,0,0,0,,,0,,3,,,3,,,,,2
hamilda02,1996,TEX,AL,AWDIV,4,19,0,3,0,0,0,0,,,0,,0,,,2,,,,,3
hayesch01,1996,NYY,AL,AWDIV,3,5,0,1,0,0,0,1,,,0,,0,,,0,,,,,1
jeterde01,1996,NYY,AL,AWDIV,4,17,2,7,1,0,0,1,,,0,,0,,,2,,,,,8
leyriji01,1996,NYY,AL,AWDIV,2,3,0,0,0,0,0,0,,,0,,0,,,1,,,,,0
martiti02,1996,NYY,AL,AWDIV,4,15,3,4,2,0,0,0,,,0,,3,,,1,,,,,6
mclemma01,1996,TEX,AL,AWDIV,4,15,1,2,0,0,0,2,,,0,,0,,,4,,,,,2
newsowa01,1996,TEX,AL,AWDIV,3,1,0,0,0,0,0,0,,,0,,1,,,0,,,,,0
o'neipa01,1996,NYY,AL,AWDIV,4,15,0,2,0,0,0,0,,,0,,0,,,2,,,,,2
palmede01,1996,TEX,AL,AWDIV,4,19,3,4,1,0,1,2,,,0,,0,,,5,,,,,8
raineti01,1996,NYY,AL,AWDIV,4,16,3,4,0,0,0,0,,,0,,3,,,1,,,,,4
riverru01,1996,NYY,AL,AWDIV,2,1,0,0,0,0,0,0,,,0,,0,,,1,,,,,0
rodriiv01,1996,TEX,AL,AWDIV,4,16,1,6,1,0,0,2,,,0,,2,,,3,,,,,7
sojolu01,1996,NYY,AL,AWDIV,2,0,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
strawda01,1996,NYY,AL,AWDIV,2,5,0,0,0,0,0,0,,,0,,0,,,2,,,,,0
tettlmi01,1996,TEX,AL,AWDIV,4,12,1,1,0,0,0,1,,,0,,5,,,7,,,,,1
willibe02,1996,NYY,AL,AWDIV,4,15,5,7,0,0,3,5,,,1,,2,,,1,,,,,16
ashlebi01,1996,LAD,NL,NEDIV,2,2,0,0,0,0,0,0,,,0,,0,,,2,,,,,0
astacpe01,1996,LAD,NL,NEDIV,1,0,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
bellira01,1996,ATL,NL,NEDIV,3,0,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
bielemi01,1996,ATL,NL,NEDIV,1,0,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
blausje01,1996,ATL,NL,NEDIV,3,9,0,1,0,0,0,0,,,0,,1,,,3,,,,,1
candito01,1996,LAD,NL,NEDIV,1,0,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
castrju01,1996,LAD,NL,NEDIV,2,5,0,1,1,0,0,1,,,0,,1,,,1,,,,,2
clarkda05,1996,LAD,NL,NEDIV,2,2,0,0,0,0,0,0,,,0,,0,,,2,,,,,0
curtich01,1996,LAD,NL,NEDIV,1,2,0,0,0,0,0,0,,,0,,1,,,1,,,,,0
deshide01,1996,LAD,NL,NEDIV,2,4,0,0,0,0,0,0,,,0,,0,,,1,,,,,0
dreifda01,1996,LAD,NL,NEDIV,1,0,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
dyeje01,1996,ATL,NL,NEDIV,3,11,1,2,0,0,1,1,,,1,,0,,,6,,,,,5
gagnegr01,1996,LAD,NL,NEDIV,3,11,2,3,1,0,0,0,,,0,,0,,,5,,,,,4
glavito02,1996,ATL,NL,NEDIV,1,2,1,1,1,0,0,0,,,0,,0,,,0,,,,,2
grissma02,1996,ATL,NL,NEDIV,3,12,2,1,0,0,0,0,,,1,,1,,,2,,,,,1
guthrma01,1996,LAD,NL,NEDIV,1,0,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
hanseda01,1996,LAD,NL,NEDIV,2,2,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
hollato01,1996,LAD,NL,NEDIV,3,12,1,4,3,0,0,1,,,0,,0,,,3,,,,,7
jonesan01,1996,ATL,NL,NEDIV,3,0,0,0,0,0,0,0,,,0,,1,,,0,,,,,0
jonesch06,1996,ATL,NL,NEDIV,3,9,2,2,0,0,1,2,,,1,,3,,,4,,,,,5
karroer01,1996,LAD,NL,NEDIV,3,9,0,0,0,0,0,0,,,0,,2,,,3,,,,,0
kirbywa01,1996,LAD,NL,NEDIV,3,8,1,1,0,0,0,0,,,0,,2,,,1,,,,,1
kleskry01,1996,ATL,NL,NEDIV,3,8,1,1,0,0,1,1,,,1,,3,,,4,,,,,4
lemkema01,1996,ATL,NL,NEDIV,3,12,1,2,1,0,0,2,,,0,,0,,,1,,,,,3
lopezja01,1996,ATL,NL,NEDIV,2,7,1,2,0,0,1,1,,,1,,1,,,0,,,,,5
maddugr01,1996,ATL,NL,NEDIV,1,2,0,0,0,0,0,0,,,0,,0,,,1,,,,,0
martira02,1996,LAD,NL,NEDIV,1,3,0,0,0,0,0,0,,,0,,0,,,2,,,,,0
mcgrifr01,1996,ATL,NL,NEDIV,3,9,1,3,1,0,1,3,,,0,,2,,,1,,,,,7
mcmicgr01,1996,ATL,NL,NEDIV,2,0,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
mondera01,1996,LAD,NL,NEDIV,3,11,0,2,2,0,0,1,,,0,,0,,,4,,,,,4
nomohi01,1996,LAD,NL,NEDIV,1,1,0,0,0,0,0,0,,,0,,0,,,1,,,,,0
osunaan01,1996,LAD,NL,NEDIV,2,0,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
pendlte01,1996,ATL,NL,NEDIV,1,1,0,0,0,0,0,0,,,0,,0,,,1,,,,,0
perezed02,1996,ATL,NL,NEDIV,1,3,0,1,0,0,0,0,,,0,,0,,,0,,,,,1
piazzmi01,1996,LAD,NL,NEDIV,3,10,1,3,0,0,0,2,,,0,,1,,,2,,,,,3
polonlu01,1996,ATL,NL,NEDIV,2,2,0,0,0,0,0,0,,,0,,0,,,1,,,,,0
radinsc01,1996,LAD,NL,NEDIV,2,0,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
smoltjo01,1996,ATL,NL,NEDIV,1,2,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
valdeis01,1996,LAD,NL,NEDIV,1,2,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
wallati01,1996,LAD,NL,NEDIV,3,11,0,0,0,0,0,0,,,0,,0,,,1,,,,,0
wohlema01,1996,ATL,NL,NEDIV,3,0,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
worreto01,1996,LAD,NL,NEDIV,1,0,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
alicelu01,1996,STL,NL,NLCS,5,8,0,0,0,0,0,0,,,0,,2,,,1,,,,,0
