LahmanID,Year,Team,Lg,G,W,L,GS,CG,SH,SV,IP,H,ER,HR,BB,SO,ERA
powelja01,1907,SLB,AL,32,13,16,31,27,4,1,255.7,229,76,4,62,96,2.68
gladefr01,1907,SLB,AL,24,13,9,22,18,2,0,202,187,60,2,45,71,2.67
dinnebi01,1907,SLB,AL,24,7,10,16,15,2,4,155.3,153,42,3,33,38,2.43
jacobbe01,1907,SLB,AL,7,1,6,7,6,0,0,57.3,55,19,1,26,16,2.98
morgacy01,1907,SLB,AL,10,2,5,6,4,0,0,55,77,37,3,17,14,6.05
bailebi01,1907,SLB,AL,6,4,1,5,3,0,0,48.3,39,13,0,15,17,2.42
mcgilbi01,1907,SLB,AL,2,1,0,2,1,0,0,18.3,22,7,0,2,8,3.44
mcglyst01,1907,STL,NL,45,14,25,39,33,3,1,352.3,329,114,6,112,109,2.91
kargeed01,1907,STL,NL,39,15,19,32,29,6,1,314,257,71,2,65,137,2.04
beebefr01,1907,STL,NL,31,7,19,29,24,4,0,238.3,192,72,1,109,141,2.72
frommar01,1907,STL,NL,23,5,13,16,13,2,0,145.7,138,47,3,67,67,2.9
lushjo01,1907,STL,NL,20,7,10,19,15,3,0,144,132,40,2,42,71,2.5
raymobu01,1907,STL,NL,8,2,4,6,6,1,0,64.7,56,12,3,21,34,1.67
brownbu01,1907,STL,NL,9,1,6,8,6,0,0,63.7,57,24,2,45,17,3.39
wolteha01,1907,STL,NL,3,0,2,3,1,0,0,23,27,11,1,18,8,4.3
hoelsar01,1907,STL,NL,2,0,0,0,0,0,0,11,9,7,0,10,8,5.73
shielch01,1907,STL,NL,3,0,2,2,0,0,0,6.7,12,7,0,7,1,9.45
druhoca01,1907,STL,NL,1,0,1,1,0,0,0,2.3,3,4,0,4,1,15.43
lushjo01,1907,TOT,NL,28,10,15,27,20,5,0,201.3,180,59,2,63,91,2.64
brownbu01,1907,TOT,NL,30,10,12,24,19,4,0,193.7,175,59,5,101,55,2.74
dinnebi01,1907,TOT,AL,29,7,14,21,18,2,4,188,195,61,8,41,46,2.92
morgacy01,1907,TOT,AL,26,8,11,19,13,2,0,169.3,154,62,4,51,64,3.3
clarkwa01,1907,TOT,AL,22,5,7,12,9,1,0,108,96,32,2,37,35,2.67
lynchmi02,1907,TOT,NL,19,5,8,14,9,0,1,108,105,36,3,52,43,3
oberlfr01,1907,TOT,AL,23,3,11,12,5,0,0,94.7,105,47,2,36,36,4.47
kitsofr01,1907,TOT,AL,17,4,3,7,5,0,0,93,116,35,1,26,25,3.39
mooreea01,1907,TOT,AL,15,3,7,11,4,0,1,83.3,90,38,1,38,35,4.11
dugglbi01,1907,TOT,NL,14,2,4,5,3,1,0,69.3,77,36,2,23,12,4.68
jacobbe01,1907,TOT,AL,9,1,6,8,6,0,0,59.3,57,21,1,29,17,3.19
wolteha01,1907,TOT,NL,4,0,2,3,1,0,0,25,30,12,1,20,8,4.32
smithch02,1907,WSH,AL,36,10,20,31,21,3,0,258.7,254,75,0,51,119,2.61
patteca01,1907,WSH,AL,36,12,16,29,20,1,0,237.3,272,94,3,63,58,3.56
falkecy01,1907,WSH,AL,32,6,17,24,17,1,1,233.7,195,61,0,77,108,2.35
hugheto01,1907,WSH,AL,34,7,14,23,18,2,4,211,206,73,1,47,102,3.11
johnswa01,1907,WSH,AL,14,5,9,12,11,2,0,110.3,100,23,1,20,71,1.88
grahaos01,1907,WSH,AL,20,4,9,14,6,0,0,104,116,46,3,29,44,3.98
gehrihe01,1907,WSH,AL,15,3,7,9,8,2,0,87,92,32,1,14,31,3.31
oberlfr01,1907,WSH,AL,11,2,6,8,3,0,0,48.7,57,25,0,12,18,4.62
kitsofr01,1907,WSH,AL,5,0,3,3,2,0,0,32,41,14,1,9,11,3.94
lanfosa01,1907,WSH,AL,2,0,1,1,0,0,0,7,10,4,0,5,2,5.14
mcdonjo01,1907,WSH,AL,1,0,0,0,0,0,0,6,12,6,0,2,3,9
durhabu01,1907,WSH,AL,2,0,0,0,0,0,0,5,10,7,0,4,1,12.6
hickmch01,1907,WSH,AL,1,0,0,0,0,0,0,5,4,2,0,5,2,3.6
edmonsa01,1907,WSH,AL,1,0,0,0,0,0,0,3,8,3,0,1,0,9
tonkido01,1907,WSH,AL,1,0,0,0,0,0,0,2.7,6,2,0,5,0,6.75
youngcy01,1908,BOS,AL,36,21,11,33,30,3,2,299,230,42,1,37,150,1.26
cicoted01,1908,BOS,AL,39,11,12,24,17,2,2,207.3,198,56,0,59,95,2.43
morgacy01,1908,BOS,AL,30,14,13,26,17,2,1,205,166,56,7,90,99,2.46
burchfr01,1908,BOS,AL,31,10,8,19,9,0,0,179.7,161,59,2,65,94,2.96
wintege01,1908,BOS,AL,22,4,14,17,8,0,0,147.7,150,50,3,34,55,3.05
steelel01,1908,BOS,AL,16,5,7,13,9,1,0,118,85,24,1,13,37,1.83
arellfr01,1908,BOS,AL,11,4,3,8,6,1,0,79,60,16,1,18,33,1.82
pruiete01,1908,BOS,AL,13,1,7,6,1,1,2,58.7,55,13,1,21,28,1.99
glazera01,1908,BOS,AL,10,2,2,3,2,0,0,34.7,43,13,1,5,13,3.38
woodjo02,1908,BOS,AL,6,1,1,2,1,1,0,22.7,14,6,0,16,11,2.38
mcmahdo01,1908,BOS,AL,1,1,0,1,1,0,0,9,14,3,0,0,3,3
bradyki01,1908,BOS,AL,1,1,0,1,1,1,0,9,8,0,0,0,3,0
tanneje01,1908,BOS,AL,1,0,0,1,0,0,0,5,4,2,0,3,2,3.6
patteca01,1908,BOS,AL,1,0,1,1,0,0,0,3,8,5,0,1,0,15
hartmch01,1908,BOS,AL,1,0,0,0,0,0,0,2,1,1,0,2,1,4.5
thielja01,1908,BOS,AL,1,0,0,0,0,0,0,0.7,3,3,1,0,0,40.5
ruckena01,1908,BRO,NL,42,17,19,35,30,6,1,333.3,265,77,1,125,199,2.08
wilheka01,1908,BRO,NL,42,16,22,36,33,6,0,332,266,69,3,83,99,1.87
mcintha01,1908,BRO,NL,40,11,20,35,26,4,2,288,259,86,5,90,108,2.69
pastoji01,1908,BRO,NL,28,4,20,25,16,2,0,213.7,171,58,5,74,54,2.44
bellge01,1908,BRO,NL,29,4,15,21,12,2,1,155.3,162,62,3,45,63,3.59
holmeji01,1908,BRO,NL,13,1,4,1,1,0,0,40,37,15,0,20,10,3.37
krugeab01,1908,BRO,NL,2,0,1,1,0,0,0,6.3,5,3,0,3,2,4.26
finlape01,1908,BRO,NL,1,0,0,0,0,0,0,0.3,0,5,0,4,0,135
lindavi01,1908,BSN,NL,43,12,16,30,21,2,1,270.7,246,71,7,70,68,2.36
flahepa02,1908,BSN,NL,31,12,18,31,21,0,0,244,221,88,6,81,50,3.25
dornegu01,1908,BSN,NL,38,8,19,28,14,3,0,216.3,176,85,3,77,41,3.54
ferguge01,1908,BSN,NL,37,11,11,20,13,3,0,208,168,57,1,84,98,2.47
mccarto02,1908,BSN,NL,14,7,3,11,7,2,0,94,77,17,0,28,27,1.63
youngir01,1908,BSN,NL,16,4,9,11,7,1,0,85,94,27,2,19,32,2.86
boultja01,1908,BSN,NL,17,3,5,5,1,0,0,74.7,80,25,7,8,28,3.01
tucketo02,1908,BSN,NL,8,3,3,8,3,1,0,72,60,20,2,20,26,2.5
chappbi01,1908,BSN,NL,13,2,4,7,3,1,0,70.3,60,14,0,17,23,1.79
matteal01,1908,BSN,NL,5,1,2,3,1,1,0,30.3,30,7,0,6,8,2.08
youngha01,1908,BSN,NL,6,0,1,2,1,0,0,27.3,29,10,0,4,12,3.29
pfeffbi01,1908,BSN,NL,4,0,0,0,0,0,0,10,18,14,1,8,3,12.6
malonch01,1908,BSN,NL,1,0,0,0,0,0,0,2,3,1,0,1,0,4.5
brownmo01,1908,CHC,NL,44,29,9,31,27,9,5,312.3,214,51,1,49,123,1.47
reulbed01,1908,CHC,NL,46,24,7,35,25,7,1,297.7,227,67,4,106,133,2.03
pfiesja01,1908,CHC,NL,33,12,10,29,18,3,0,252,204,56,1,70,117,2
overaor01,1908,CHC,NL,37,15,11,27,16,4,4,225,165,48,3,78,167,1.92
frasech01,1908,CHC,NL,26,11,9,17,11,2,2,162.7,141,41,4,61,66,2.27
lundgca01,1908,CHC,NL,23,6,9,15,9,1,0,138.7,149,65,5,56,38,4.22
coaklan01,1908,CHC,NL,4,2,0,3,2,1,0,20.3,14,2,0,6,7,0.89
krohru01,1908,CHC,NL,2,0,0,1,0,0,0,12,9,2,0,4,11,1.5
spongca01,1908,CHC,NL,1,0,0,0,0,0,0,7,9,7,1,6,4,9
mackbi01,1908,CHC,NL,2,0,0,0,0,0,0,6,5,2,1,1,2,3
walshed01,1908,CHW,AL,66,40,15,49,42,11,6,464,343,73,2,56,269,1.42
smithfr03,1908,CHW,AL,41,16,17,35,24,3,1,297.7,213,67,2,73,129,2.03
whitedo01,1908,CHW,AL,41,18,13,37,24,5,0,296,267,84,3,69,126,2.55
owenfr01,1908,CHW,AL,25,6,7,14,5,1,0,140,142,53,2,37,48,3.41
altroni01,1908,CHW,AL,23,5,7,13,8,1,2,136,127,41,2,18,21,2.71
manuemo01,1908,CHW,AL,18,3,4,6,3,0,1,60.3,52,22,0,25,25,3.28
nelsoan01,1908,CHW,AL,2,0,0,1,0,0,0,9,11,2,0,4,1,2
fienelo01,1908,CHW,AL,1,0,1,1,1,0,0,9,9,4,0,1,3,4
olmstfr01,1908,CHW,AL,1,0,0,0,0,0,0,2,6,3,0,1,1,13.5
ewingbo01,1908,CIN,NL,37,17,15,32,23,4,3,293.7,247,72,5,57,95,2.21
spadebo01,1908,CIN,NL,35,17,12,28,22,2,1,249.3,230,76,2,85,74,2.74
coaklan01,1908,CIN,NL,32,8,18,28,20,4,2,242.3,219,50,3,64,61,1.86
campbbi01,1908,CIN,NL,35,12,13,24,19,2,2,221.3,203,64,3,44,73,2.6
weimeja01,1908,CIN,NL,15,8,7,15,9,2,0,116.7,110,31,2,50,36,2.39
dubucje01,1908,CIN,NL,15,5,6,9,7,1,0,85.3,62,26,2,41,32,2.74
rowanja01,1908,CIN,NL,8,3,3,7,4,1,0,49.3,46,10,0,16,24,1.82
doschja01,1908,CIN,NL,7,1,3,4,3,0,0,44.3,31,9,1,22,7,1.83
volzja01,1908,CIN,NL,7,1,2,4,1,0,0,22.7,16,9,1,12,6,3.57
savidra01,1908,CIN,NL,4,0,1,1,1,0,0,21,18,6,0,8,7,2.57
o'tooma01,1908,CIN,NL,3,1,0,2,1,0,0,15,15,4,0,7,5,2.4
tozerbi01,1908,CIN,NL,4,0,0,0,0,0,0,10.7,11,2,0,4,5,1.69
sincobe01,1908,CIN,NL,1,0,0,0,0,0,0,4.7,3,2,0,0,1,3.86
rhodech01,1908,CIN,NL,1,0,0,0,0,0,0,4,1,0,0,2,4,0
mccarto02,1908,CIN,NL,1,0,1,1,0,0,0,3.7,6,4,0,3,3,9.82
jossad01,1908,CLE,AL,42,24,11,35,29,9,2,325,232,42,2,30,130,1.16
rhoadbo01,1908,CLE,AL,37,18,12,30,20,1,0,270,229,53,2,73,62,1.77
liebhgl01,1908,CLE,AL,38,15,16,26,19,3,0,262,222,64,2,81,146,2.2
bergehe01,1908,CLE,AL,29,13,8,24,16,0,0,199.3,152,47,1,66,101,2.12
chechch01,1908,CLE,AL,27,11,7,20,14,4,0,165.7,136,32,2,34,51,1.74
thielja01,1908,CLE,AL,11,4,3,8,5,0,0,61.7,59,25,2,9,15,3.65
falkecy01,1908,CLE,AL,8,2,4,7,2,0,0,46.3,52,20,1,10,17,3.88
ryanja02,1908,CLE,AL,8,1,1,1,1,0,1,35.7,27,9,3,2,7,2.27
lattibi01,1908,CLE,AL,4,1,2,4,1,1,0,24,24,12,0,7,5,4.5
fosteed01,1908,CLE,AL,6,1,0,1,1,0,2,21,16,5,1,12,11,2.14
hessot01,1908,CLE,AL,4,0,0,0,0,0,0,7,11,4,0,1,2,5.14
clarkwa01,1908,CLE,AL,2,0,0,1,0,0,0,3.3,6,4,0,2,1,10.8
graneja01,1908,CLE,AL,2,0,0,0,0,0,0,3.3,6,2,0,1,0,5.4
summeed01,1908,DET,AL,40,24,12,32,23,5,1,301,271,55,3,55,103,1.64
mullige01,1908,DET,AL,39,17,13,30,26,1,0,290.7,301,100,1,71,121,3.1
donovbi01,1908,DET,AL,29,18,7,28,25,6,0,242.7,210,56,2,53,141,2.08
willeed01,1908,DET,AL,30,15,8,23,18,2,1,197.3,186,50,2,60,77,2.28
killied01,1908,DET,AL,27,12,9,23,15,0,1,180.7,170,60,3,53,47,2.99
sieveed01,1908,DET,AL,11,2,6,9,4,1,0,61.7,74,24,0,13,23,3.5
wintege01,1908,DET,AL,7,1,5,6,5,0,1,56.3,49,10,0,7,25,1.6
suggsge01,1908,DET,AL,6,1,1,1,1,0,1,27,32,5,0,2,8,1.67
mallohe01,1908,DET,AL,3,0,2,2,2,0,0,17,20,7,1,4,8,3.71
mathech01,1908,NYG,NL,56,37,11,44,34,11,5,390.7,285,62,5,42,259,1.43
wiltsho01,1908,NYG,NL,44,23,14,38,30,7,2,330,266,82,4,73,118,2.24
cranddo01,1908,NYG,NL,32,12,12,24,13,0,0,214.7,198,70,3,59,77,2.93
mcginjo01,1908,NYG,NL,37,11,7,20,7,5,5,186,192,47,8,37,55,2.27
taylodu01,1908,NYG,NL,27,8,5,15,6,1,2,127.7,127,33,5,34,50,2.33
amesre01,1908,NYG,NL,18,7,4,15,5,0,1,114.3,96,23,0,27,81,1.81
malarbi01,1908,NYG,NL,15,0,2,0,0,0,2,35,31,10,1,10,12,2.57
beechro01,1908,NYG,NL,2,0,0,0,0,0,1,5.7,11,5,0,3,0,7.94
marquru01,1908,NYG,NL,1,0,1,1,0,0,0,5,6,2,0,2,2,3.6
durhabu01,1908,NYG,NL,1,0,0,0,0,0,0,2,2,2,0,1,2,9
chesbja01,1908,NYY,AL,45,14,20,31,20,3,1,288.7,271,94,6,67,124,2.93
lakejo01,1908,NYY,AL,38,9,22,27,19,2,0,269.3,252,95,6,77,118,3.17
manniru01,1908,NYY,AL,41,13,16,26,19,2,1,245,228,80,4,86,113,2.94
hoggbi01,1908,NYY,AL,24,4,16,21,6,0,0,152.3,155,51,4,63,72,3.01
orthal01,1908,NYY,AL,21,2,13,17,8,1,0,139.3,134,53,4,30,22,3.42
newtodo01,1908,NYY,AL,23,4,5,13,6,1,1,88.3,78,29,0,41,49,2.95
doylesl01,1908,NYY,AL,12,1,1,4,2,1,0,48,42,14,1,14,20,2.63
wilsope01,1908,NYY,AL,6,3,3,6,4,1,0,39,27,15,0,33,28,3.46
warhoja01,1908,NYY,AL,5,1,2,4,3,0,0,36.3,40,18,0,8,11,4.46
gladefr01,1908,NYY,AL,5,0,4,5,2,0,0,32,30,15,0,14,11,4.22
billiha01,1908,NYY,AL,6,0,0,0,0,0,0,17,15,5,1,14,10,2.65
o'conan01,1908,NYY,AL,1,0,1,1,1,0,0,8,15,9,0,7,5,10.13
vaughhi01,1908,NYY,AL,2,0,0,0,0,0,0,2.3,1,1,0,4,2,3.86
chaseha01,1908,NYY,AL,1,0,0,0,0,0,0,0.3,0,0,0,0,0,0
vickeru01,1908,PHA,AL,53,18,19,34,21,6,1,317,264,78,0,71,156,2.21
planked01,1908,PHA,AL,34,14,16,28,21,4,1,244.7,202,59,1,46,135,2.17
dygerji01,1908,PHA,AL,41,11,15,27,15,5,1,238.7,184,76,3,97,164,2.87
coombja01,1908,PHA,AL,26,7,5,18,10,4,0,153,130,34,1,64,80,2
bendech01,1908,PHA,AL,18,8,9,17,14,2,1,138.7,121,27,1,21,85,1.75
schlibi01,1908,PHA,AL,24,6,8,18,11,2,0,131,110,46,1,45,57,3.16
carteni01,1908,PHA,AL,14,2,5,5,2,0,0,60.7,58,20,1,17,17,2.97
flateja01,1908,PHA,AL,5,1,3,3,3,0,0,39.3,35,9,0,12,8,2.06
krausha01,1908,PHA,AL,4,1,1,2,2,0,0,21,20,6,0,4,10,2.57
kelloal01,1908,PHA,AL,3,0,2,3,2,0,0,17,20,11,1,9,8,5.82
salvegu01,1908,PHA,AL,2,0,1,1,1,0,0,15.3,17,7,1,9,6,4.11
maxwebe01,1908,PHA,AL,4,0,0,0,0,0,0,13,23,16,0,9,7,11.08
filesed01,1908,PHA,AL,2,0,0,0,0,0,0,9,8,6,0,3,6,6
martido01,1908,PHA,AL,1,0,1,1,0,0,0,2,2,3,0,3,2,13.5
mcquige01,1908,PHI,NL,48,23,17,42,32,7,2,359.7,263,61,1,91,114,1.53
sparktu01,1908,PHI,NL,33,16,15,31,24,2,2,263.3,251,76,3,51,85,2.6
corrifr01,1908,PHI,NL,27,14,10,24,18,2,1,208.3,178,58,0,48,50,2.51
richile01,1908,PHI,NL,25,7,10,15,13,2,1,157.7,125,32,1,49,58,1.83
morenle01,1908,PHI,NL,28,8,9,16,9,4,0,154,146,50,1,49,72,2.92
foxenbi01,1908,PHI,NL,22,7,7,16,10,2,0,147.3,126,32,2,53,52,1.95
covelha01,1908,PHI,NL,6,4,1,5,5,2,0,43.7,29,6,0,12,22,1.24
mooreea01,1908,PHI,NL,3,2,1,3,3,1,0,26,20,0,0,8,16,0
hochha01,1908,PHI,NL,3,2,1,3,2,0,0,26,20,8,0,13,4,2.77
brownbu01,1908,PHI,NL,3,0,0,0,0,0,0,7,9,2,0,5,3,2.57
willivi01,1908,PIT,NL,41,23,11,38,25,7,0,304.7,239,70,2,69,97,2.07
maddoni01,1908,PIT,NL,36,23,8,32,22,4,1,260.7,209,66,5,90,70,2.28
camniho01,1908,PIT,NL,38,16,9,26,17,3,2,236.7,182,41,6,69,118,1.56
leifile01,1908,PIT,NL,34,15,14,26,18,5,2,218.7,168,51,1,86,87,2.1
leevesa01,1908,PIT,NL,38,15,7,20,14,4,2,192.7,179,45,1,41,28,2.1
youngir01,1908,PIT,NL,16,4,3,7,3,1,1,89.7,73,20,1,21,31,2.01
youngha01,1908,PIT,NL,8,0,2,3,0,0,0,48.3,40,12,0,10,17,2.23
brandch01,1908,PIT,NL,3,1,0,1,1,0,1,17,13,1,0,4,8,0.53
vailbo01,1908,PIT,NL,4,1,2,1,0,0,0,15,15,10,0,7,9,6
phillde01,1908,PIT,NL,5,0,0,0,0,0,0,12,20,15,0,3,1,11.25
mccarto02,1908,PIT,NL,2,0,0,1,0,0,0,6,3,0,0,6,1,0
hilleho01,1908,PIT,NL,1,0,0,0,0,0,0,1,1,0,0,0,1,0
howelha01,1908,SLB,AL,41,18,18,32,27,2,1,324.3,279,68,1,70,117,1.89
wadderu01,1908,SLB,AL,43,19,14,36,25,5,3,285.7,223,60,0,90,232,1.89
powelja01,1908,SLB,AL,33,16,13,32,23,5,1,256,208,60,1,47,85,2.11
dinnebi01,1908,SLB,AL,27,14,7,16,11,1,0,167,133,39,2,53,39,2.1
peltyba01,1908,SLB,AL,20,7,4,13,7,2,0,122,104,27,0,32,36,1.99
grahabi01,1908,SLB,AL,21,6,7,13,7,0,0,117.3,104,30,0,32,47,2.3
bailebi01,1908,SLB,AL,22,3,5,12,7,0,0,106.7,85,36,2,50,42,3.04
crissdo01,1908,SLB,AL,9,0,1,1,0,0,0,18,15,13,1,13,9,6.5
raymobu01,1908,STL,NL,48,15,25,37,23,5,2,324.3,236,73,2,95,145,2.03
lushjo01,1908,STL,NL,38,11,18,32,23,3,1,250.7,221,59,6,57,93,2.12
beebefr01,1908,STL,NL,29,5,13,19,12,0,0,174.3,134,51,3,66,72,2.63
kargeed01,1908,STL,NL,22,4,9,15,9,1,0,141.3,148,48,1,50,34,3.06
sallesl01,1908,STL,NL,25,3,8,12,7,1,0,128.7,144,45,1,36,39,3.15
frommar01,1908,STL,NL,20,5,13,14,9,2,0,116,102,35,1,50,62,2.72
higgiir01,1908,STL,NL,19,3,8,11,7,1,0,107,113,38,0,33,38,3.2
mcglyst01,1908,STL,NL,16,1,6,6,4,0,1,75.7,76,29,0,17,23,3.45
rhodech01,1908,STL,NL,4,1,2,4,3,0,0,33,23,11,2,12,15,3
baldwo.01,1908,STL,NL,4,1,3,4,0,0,0,14.7,16,10,0,11,5,6.14
gaisefr01,1908,STL,NL,1,0,0,0,0,0,0,2.3,4,2,0,3,2,7.71
coaklan01,1908,TOT,NL,36,10,18,31,22,5,2,262.7,233,52,3,70,68,1.78
wintege01,1908,TOT,AL,29,5,19,23,13,0,1,204,199,60,3,41,80,2.65
youngir01,1908,TOT,NL,32,8,12,18,10,2,1,174.7,167,47,3,40,63,2.42
falkecy01,1908,TOT,AL,25,8,6,15,7,1,0,129,122,38,3,31,51,2.65
mccarto02,1908,TOT,NL,17,7,4,13,7,2,0,103.7,86,21,0,37,31,1.82
tanneje01,1908,TOT,AL,11,2,4,10,5,0,0,76.7,81,32,0,26,16,3.75
youngha01,1908,TOT,NL,14,0,3,5,1,0,0,75.7,69,22,0,14,29,2.62
thielja01,1908,TOT,AL,12,4,3,8,5,0,0,62.3,62,28,3,9,15,4.04
rhodech01,1908,TOT,NL,5,1,2,4,3,0,0,37,24,11,2,14,19,2.68
patteca01,1908,TOT,AL,5,0,3,4,1,0,0,21,33,12,0,7,6,5.14
hugheto01,1908,WSH,AL,43,18,15,31,24,3,4,276.3,224,68,3,77,165,2.21
johnswa01,1908,WSH,AL,36,14,14,30,23,6,1,256.3,194,47,0,53,160,1.65
smithch02,1908,WSH,AL,26,9,13,23,14,1,1,184,166,49,2,60,83,2.4
keelebu01,1908,WSH,AL,28,6,11,15,12,1,1,169.7,173,56,3,48,68,2.97
burnsbi01,1908,WSH,AL,23,6,11,19,11,2,0,165,135,31,3,18,55,1.69
catesel01,1908,WSH,AL,19,4,8,10,7,0,0,114.7,112,32,3,32,33,2.51
falkecy01,1908,WSH,AL,17,6,2,8,5,1,0,82.7,70,18,2,21,34,1.96
tanneje01,1908,WSH,AL,10,2,4,9,5,0,0,71.7,77,30,0,23,14,3.77
withero01,1908,WSH,AL,6,2,4,6,4,0,0,48.3,51,16,0,8,31,2.98
patteca01,1908,WSH,AL,4,0,2,3,1,0,0,18,25,7,0,6,6,3.5
gehrihe01,1908,WSH,AL,3,0,1,1,0,0,0,5,9,8,0,2,0,14.4
arellfr01,1909,BOS,AL,45,16,12,28,17,1,8,230.7,192,56,3,43,82,2.18
woodjo02,1909,BOS,AL,24,11,7,19,13,4,0,160.7,121,39,1,43,88,2.18
cicoted01,1909,BOS,AL,27,13,5,17,10,1,2,159.7,117,35,3,56,82,1.97
chechch01,1909,BOS,AL,17,7,5,13,6,1,0,106.7,107,35,3,27,40,2.95
steelel01,1909,BOS,AL,16,4,4,8,2,0,1,75.7,75,24,1,15,32,2.85
collira01,1909,BOS,AL,12,4,3,8,4,2,0,73.7,70,23,2,18,31,2.81
schlibi01,1909,BOS,AL,13,4,4,8,5,0,1,69.7,68,27,0,17,23,3.49
kargeed01,1909,BOS,AL,12,5,2,6,3,0,0,68,71,24,0,22,17,3.18
morgacy01,1909,BOS,AL,12,2,6,10,5,0,1,64.7,52,17,0,31,30,2.37
ryanja02,1909,BOS,AL,13,4,3,8,2,0,0,61.3,65,22,0,20,24,3.23
hallch02,1909,BOS,AL,11,6,4,7,3,0,0,59.7,59,17,0,17,27,2.56
wolteha01,1909,BOS,AL,11,4,4,6,0,0,0,59,66,23,0,30,21,3.51
papela01,1909,BOS,AL,11,2,0,3,2,1,2,58.3,46,13,0,12,18,2.01
burchfr01,1909,BOS,AL,10,3,3,5,1,0,0,52,51,17,1,11,12,2.94
smithch02,1909,BOS,AL,3,3,0,3,2,0,0,25,23,6,2,2,11,2.16
matthwi01,1909,BOS,AL,5,0,0,1,0,0,0,16.7,16,6,1,10,6,3.24
anderfr01,1909,BOS,AL,1,0,0,1,0,0,0,8,3,1,0,1,5,1.13
chesbja01,1909,BOS,AL,1,0,1,1,0,0,0,6,7,3,1,4,3,4.5
noursch01,1909,BOS,AL,3,0,0,0,0,0,0,5,5,4,0,5,3,7.2
ruckena01,1909,BRO,NL,38,13,19,33,28,6,1,309.3,245,77,6,101,201,2.24
bellge01,1909,BRO,NL,33,16,15,30,29,6,1,256,236,77,6,73,95,2.71
mcintha01,1909,BRO,NL,32,7,17,26,20,2,1,228,200,92,5,91,84,3.63
wilheka01,1909,BRO,NL,22,3,13,17,14,1,0,163,176,59,3,59,45,3.26
scanldo01,1909,BRO,NL,19,8,7,17,12,2,0,141.3,125,46,2,65,72,2.93
huntege01,1909,BRO,NL,16,4,10,13,10,0,0,113.3,104,31,2,38,43,2.46
pastoji01,1909,BRO,NL,12,1,9,9,5,1,0,79.7,91,51,4,58,23,5.76
dented01,1909,BRO,NL,6,2,4,5,4,0,0,42,47,20,2,15,17,4.29
knetzel01,1909,BRO,NL,5,1,3,4,3,0,0,35.7,33,12,2,22,7,3.03
fletcsa01,1909,BRO,NL,1,0,1,1,1,0,0,9,13,8,0,2,5,8
finlape01,1909,BRO,NL,1,0,0,0,0,0,0,7,7,4,0,4,2,5.14
matteal01,1909,BSN,NL,47,15,21,32,24,2,3,316.3,322,100,4,108,98,2.85
ferguge01,1909,BSN,NL,36,5,23,30,19,3,0,226.7,235,94,2,83,87,3.73
whiteki01,1909,BSN,NL,23,6,13,19,11,1,0,148.3,134,53,5,80,53,3.22
richile01,1909,BSN,NL,22,7,7,13,9,2,2,131.7,118,34,2,44,42,2.32
brownbu01,1909,BSN,NL,18,4,8,17,8,2,0,123.3,108,43,1,56,32,3.14
tucketo02,1909,BSN,NL,17,0,9,10,4,0,0,90.7,104,43,1,22,16,4.27
curticl01,1909,BSN,NL,10,4,5,9,8,2,0,83,53,13,1,30,22,1.41
lindavi01,1909,BSN,NL,15,1,6,6,6,1,0,66,75,34,1,28,13,4.64
morefo01,1909,BSN,NL,10,1,5,4,3,0,0,48.7,47,24,0,20,10,4.44
mccarto02,1909,BSN,NL,8,0,5,7,3,0,0,46.3,47,18,3,28,11,3.5
chappbi01,1909,BSN,NL,5,1,1,3,2,0,0,29,31,6,0,11,8,1.86
dornegu01,1909,BSN,NL,5,1,2,2,0,0,1,24.7,17,7,1,17,7,2.55
evansch01,1909,BSN,NL,4,0,3,3,1,0,0,21.7,25,11,0,14,11,4.57
boultja01,1909,BSN,NL,1,0,0,0,0,0,0,8,9,6,2,0,1,6.75
coonebi01,1909,BSN,NL,3,0,0,0,0,0,0,6.3,4,1,0,2,3,1.42
brownmo01,1909,CHC,NL,50,27,9,34,32,8,7,342.7,246,50,1,53,172,1.31
overaor01,1909,CHC,NL,38,20,11,32,23,9,3,285,204,45,1,80,205,1.42
reulbed01,1909,CHC,NL,35,19,10,32,23,6,0,262.7,194,52,1,82,105,1.78
pfiesja01,1909,CHC,NL,29,17,6,25,13,5,0,196.7,179,53,1,49,73,2.43
krohru01,1909,CHC,NL,17,9,4,13,10,2,0,120.3,97,22,2,30,51,1.65
hagerri01,1909,CHC,NL,13,4,4,7,4,1,0,79,64,16,0,28,32,1.82
higgiir01,1909,CHC,NL,19,5,2,6,4,0,1,78,64,19,0,20,32,2.19
coleki01,1909,CHC,NL,1,1,0,1,1,1,0,9,6,0,0,3,1,0
brownra01,1909,CHC,NL,1,1,0,1,1,0,0,9,5,2,0,4,2,2
lundgca01,1909,CHC,NL,2,0,1,1,0,0,0,4.3,6,2,0,4,0,4.15
schweru01,1909,CHC,NL,3,1,1,2,0,0,0,4,16,6,0,3,3,13.5
raganpa01,1909,CHC,NL,2,0,0,0,0,0,0,3.7,4,1,0,1,2,2.45
frasech01,1909,CHC,NL,1,0,0,0,0,0,0,3,2,0,0,4,1,0
coaklan01,1909,CHC,NL,1,0,1,1,0,0,0,2,7,4,0,3,1,18
smithfr03,1909,CHW,AL,51,25,17,40,37,7,1,365,278,73,1,70,177,1.8
scottji01,1909,CHW,AL,36,12,12,29,20,4,0,250.3,194,64,0,93,135,2.3
